id,family,genus,species,location,sitename,habitat,lat,long,date,weight,tl,sl,intestine_length,intestine_diameter,intestine_surface,trophic_guild_predicted,troph,level_troph,elongation,level_elon,MaxLengthTL
MOO18_F506,Labridae,Coris,Coris gaimard,Moorea,HaapitiPass,Pass,-17.53878,-149.90785,14/10/2018,369.6,287,232,219.651,6.9631,4804.914784,6,3.4,species,3.54,species,40
MOO18_F507,Carangidae,Scomberoides,Scomberoides lysan,Moorea,HaapitiPass,Pass,-17.53878,-149.90785,14/10/2018,233,356,282,163.021,7.2265,3701.020005,4,4.04,species,4.07,species,110
MOO18_F508,Pomacentridae,Chrysiptera,Chrysiptera brownriggii,Moorea,HaapitiPass,Pass,-17.53878,-149.90785,14/10/2018,3.3,57,46,154.228,1.5461,749.1187712,2,2.78,species,2.49,species,8
MOO18_F509,Pomacentridae,Chrysiptera,Chrysiptera brownriggii,Moorea,HaapitiPass,Pass,-17.53878,-149.90785,14/10/2018,4.4,52,36,111.538,1.1282,395.3291338,2,2.78,species,2.49,species,8
MOO18_F511,Labridae,Scarus,Scarus schlegeli,Moorea,SurfPass,Pass,-17.59523,-149.84532,15/10/2018,NA,301,242,524.981,12.4042,20457.95498,2,2.75,species,2.99,species,40
MOO18_F512,Lutjanidae,Lutjanus,Lutjanus kasmira,Moorea,SurfPass,Pass,-17.59523,-149.84532,15/10/2018,294.3,265,214,197.792,4.7903,2976.605687,7,3.78,species,2.71,species,40
MOO18_F513,Labridae,Cheilio,Cheilio inermis,Moorea,SurfPass,Pass,-17.59523,-149.84532,15/10/2018,NA,391,335,155.417,9.777,4773.687765,4,3.49,species,7.11,species,61
MOO18_F514,Lutjanidae,Lutjanus,Lutjanus monostigma,Moorea,SurfPass,Pass,-17.59523,-149.84532,15/10/2018,NA,572,455,433.049,13.2556,18033.76073,7,4.27,species,2.98,species,60
MOO18_F515,Serranidae,Variola,Variola louti,Moorea,SouthernPoint,Slope,-17.60234,-149.79691,05/10/2018,NA,332,255,265.818,3.6389,3038.815828,4,4,species,3.12,species,83
MOO18_F516,Serranidae,Variola,Variola louti,Moorea,SouthernPoint,Slope,-17.60234,-149.79691,05/10/2018,369.2,342,255,231.849,4.2302,3081.172412,4,4,species,3.12,species,83
MOO18_F517,Lutjanidae,Lutjanus,Lutjanus fulvus,Moorea,SouthernPoint,Slope,-17.60234,-149.79691,05/10/2018,239.9,255,201,193.203,5.8537,3552.991755,7,3.66,species,2.58,species,40
MOO18_F518,Acanthuridae,Acanthurus,Acanthurus achilles,Moorea,SouthernPoint,Slope,-17.60234,-149.79691,05/10/2018,241.5,222,173,1008.204,7.549,23910.44805,2,2,species,1.81,species,24
MOO18_F519,Acanthuridae,Acanthurus,Acanthurus guttatus,Moorea,SouthernPoint,Slope,-17.60234,-149.79691,05/10/2018,143,167,128,985.535,6.2049,19211.29813,2,2,species,1.57,species,26
MOO18_F520,Acanthuridae,Acanthurus,Acanthurus lineatus,Moorea,SouthernPoint,Slope,-17.60234,-149.79691,05/10/2018,204.7,236,180,843.567,6.4937,17209.23938,2,2,species,2.08,species,38
MOO18_F521,Acanthuridae,Acanthurus,Acanthurus lineatus,Moorea,SouthernPoint,Slope,-17.60234,-149.79691,05/10/2018,205.2,251,176,711.291,6.9288,15483.0035,2,2,species,2.08,species,38
MOO18_F522,Acanthuridae,Acanthurus,Acanthurus guttatus,Moorea,SouthernPoint,Slope,-17.60234,-149.79691,05/10/2018,161.7,181,143,1233.95,7.3911,28652.10363,2,2,species,1.57,species,26
MOO18_F523,Acanthuridae,Acanthurus,Acanthurus achilles,Moorea,SouthernPoint,Slope,-17.60234,-149.79691,05/10/2018,195.3,216,163,946.797,6.3209,18801.20416,2,2,species,1.81,species,24
MOO18_F524,Balistidae,Melichthys,Melichthys niger,Moorea,SouthernPoint,Slope,-17.60234,-149.79691,05/10/2018,276.6,232,185,560.994,11.1888,19719.3048,2,2.73,species,2.08,species,50
MOO18_F526,Acanthuridae,Acanthurus,Acanthurus triostegus,Moorea,SouthernPoint,Slope,-17.60234,-149.79691,05/10/2018,82.9,152,115,643.965,5.0913,10300.08538,2,2.78,species,1.96,species,27
MOO18_F527,Chaetodontidae,Chaetodon,Chaetodon citrinellus,Moorea,SouthernPoint,Slope,-17.60234,-149.79691,05/10/2018,26.7,103,89,404.226,2.1525,2733.488662,3,2.98,species,1.68,species,13
MOO18_F528,Carangidae,Trachinotus,Trachinotus baillonii,Moorea,SouthernPoint,Slope,-17.60234,-149.79691,05/10/2018,147.8,265,171,186.182,4.5543,2663.84652,4,3.56,species,2.4,species,60
MOO18_F529,Serranidae,Cephalopholis ,Cephalopholis aurantia,Moorea,SouthernPoint,Slope,-17.60234,-149.79691,05/10/2018,91.2,190,155,130.513,2.4226,993.311259,7,3.98,species,2.73,species,60
MOO18_F530,Balistidae,Rhinecanthus,Rhinecanthus rectangulus,Moorea,SouthernPoint,Slope,-17.60234,-149.79691,05/10/2018,78.7,145,120,318.369,4.3982,4399.016796,5,3.36,genus,2.15,species,30
MOO18_F531,Labridae,Scarus,Scarus schlegeli,Moorea,Tropicbird,Slope,-17.55923,-149.77782,16/10/2018,490,300,233,637.632,15.4844,31018.0405,2,2.75,species,2.99,species,40
MOO18_F532,Labridae,Scarus,Scarus forsteni,Moorea,Tropicbird,Slope,-17.55923,-149.77782,16/10/2018,352.1,261,205,759.666,12.0285,28706.75049,2,2,species,2.87,species,55
MOO18_F533,Labridae,Calotomus,Calotomus carolinus,Moorea,Tropicbird,Slope,-17.55923,-149.77782,16/10/2018,284.1,261,195,565.498,13.5182,24015.95236,2,2,species,2.26,species,54
MOO18_F534,Acanthuridae,Acanthurus,Acanthurus olivaceus,Moorea,Tropicbird,Slope,-17.55923,-149.77782,16/10/2018,239.1,260,175,864.122,10.5197,28558.0329,2,2.26,species,2.16,species,35
MOO18_F535,Acanthuridae,Acanthurus,Acanthurus lineatus,Moorea,Tropicbird,Slope,-17.55923,-149.77782,16/10/2018,216.1,248,172,814.921,6.2383,15970.98266,2,2,species,2.08,species,38
MOO18_F536,Acanthuridae,Acanthurus,Acanthurus achilles,Moorea,Tropicbird,Slope,-17.55923,-149.77782,16/10/2018,180.3,206,160,729.375,6.2859,14403.50586,2,2,species,1.81,species,24
MOO18_F537,Acanthuridae,Acanthurus,Acanthurus olivaceus,Moorea,Tropicbird,Slope,-17.55923,-149.77782,16/10/2018,174.7,265,169,783.658,7.9668,19613.73751,2,2.26,species,2.16,species,35
MOO18_F538,Chaetodontidae,Chaetodon,Chaetodon ephippium,Moorea,Tropicbird,Slope,-17.55923,-149.77782,16/10/2018,112.9,191,158,1154.774,5.6099,20351.7608,3,3.01,species,1.6,species,30
MOO18_F539,Acanthuridae,Acanthurus,Acanthurus triostegus,Moorea,Tropicbird,Slope,-17.55923,-149.77782,16/10/2018,61.4,146,111,551.086,4.8061,8320.741955,2,2.78,species,1.96,species,27
MOO18_F540,Chaetodontidae,Chaetodon,Chaetodon reticulatus,Moorea,Tropicbird,Slope,-17.55923,-149.77782,16/10/2018,55.6,123,96,956.726,2.409,7240.594886,3,2.63,species,1.42,species,18
MOO18_F541,Labridae,Novaculichthys,Novaculichthys taeniourus,Moorea,Tropicbird,Slope,-17.55923,-149.77782,16/10/2018,347.2,281,255,235.946,8.6688,6425.715234,6,3.25,species,2.96,species,30
MOO18_F542,Kyphosidae,Kyphosus,Kyphosus vaigiensis,Moorea,Tropicbird,Slope,-17.55923,-149.77782,16/10/2018,319.3,266,210,740.141,7.054,16402.11266,2,2.83,species,2.21,species,70
MOO18_F543,Lethrinidae,Monotaxis,Monotaxis grandoculis,Moorea,Tropicbird,Slope,-17.55923,-149.77782,16/10/2018,325,265,204,279.505,7.1259,6257.187621,6,3.4,species,2.36,species,60
MOO18_F544,Balistidae,Odonus,Odonus niger,Moorea,Tropicbird,Slope,-17.55923,-149.77782,16/10/2018,111.2,218,144,354.693,5.0302,5605.156503,6,3.22,species,2.02,species,50
MOO18_F545,Balistidae,Melichthys,Melichthys niger,Moorea,Tropicbird,Slope,-17.55923,-149.77782,16/10/2018,253.9,234,183,508.375,10.0324,16022.81792,2,2.73,species,2.08,species,50
MOO18_F546,Balistidae,Rhinecanthus,Rhinecanthus rectangulus,Moorea,Tropicbird,Slope,-17.55923,-149.77782,16/10/2018,137.6,175,147,391.887,5.4756,6741.281218,5,3.36,genus,2.15,species,30
MOO18_F547,Balistidae,Melichthys,Melichthys niger,Moorea,Tropicbird,Slope,-17.55923,-149.77782,16/10/2018,266.9,235,181,447.482,10.8262,15219.53869,2,2.73,species,2.08,species,50
MOO18_F548,Balistidae,Odonus,Odonus niger,Moorea,Tropicbird,Slope,-17.55923,-149.77782,16/10/2018,92.4,206,135,296.758,5.954,5550.87105,6,3.22,species,2.02,species,50
MOO18_F549,Monacanthidae,Cantherhines,Cantherhines sandwichiensis,Moorea,Tropicbird,Slope,-17.55923,-149.77782,16/10/2018,65.1,150,122,295.688,5.8191,5405.543828,1,2.66,species,1.73,species,19.3
MOO18_F551,Cirrhitidae,Paracirrhites,Paracirrhites hemistictus,Moorea,Tropicbird,Slope,-17.55923,-149.77782,16/10/2018,93.2,176,142,121.977,2.956,1132.745251,7,3.83,genus,2.96,species,29
MOO18_F552,Labridae,Chlorurus,Chlorurus microrhinos,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,764,360,272,876.214,11.7171,32253.74864,2,2.12,genus,2.84,species,70
MOO18_F553,Labridae,Calotomus,Calotomus carolinus,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,538,311,248,552.09,13.6318,23643.56493,2,2,species,2.26,species,54
MOO18_F554,Labridae,Calotomus,Calotomus carolinus,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,558,302,224,505.743,12.2878,19523.32964,2,2,species,2.26,species,54
MOO18_F555,Pomacanthidae,Pomacanthus,Pomacanthus imperator,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,605,265,222,1330.33,9.5461,39896.54033,1,2.7,species,1.75,species,48.8
MOO18_F556,Pomacanthidae,Pomacanthus,Pomacanthus imperator,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,593,281,232,1200.363,9.5928,36174.94362,1,2.7,species,1.75,species,48.8
MOO18_F557,Monacanthidae,Cantherhines,Cantherhines sandwichiensis,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,93.6,161,139,353.712,7.1111,7901.989578,1,2.66,species,1.73,species,19.3
MOO18_F558,Acanthuridae,Acanthurus,Acanthurus lineatus,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,178.8,241,173,877.162,6.4133,17673.03907,2,2,species,2.08,species,38
MOO18_F559,Monacanthidae,Cantherhines,Cantherhines sandwichiensis,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,75.4,159,125,337.025,5.9047,6251.868396,1,2.66,species,1.73,species,19.3
MOO18_F560,Acanthuridae,Acanthurus,Acanthurus guttatus,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,159,182,140,955.003,6.7874,20363.76388,2,2,species,1.57,species,26
MOO18_F561,Chaetodontidae,Chaetodon,Chaetodon quadrimaculatus,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,36.1,127,107,752.837,2.1841,5165.630611,3,3.55,species,1.67,species,16
MOO18_F562,Balistidae,Melichthys,Melichthys niger,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,265.2,231,175,523.043,10.7628,17685.3043,2,2.73,species,2.08,species,50
MOO18_F563,Lethrinidae,Gnathodentex,Gnathodentex aureolineatus,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,157,231,171,260.756,5.3749,4403.059676,6,3.65,species,2.93,species,30
MOO18_F564,Pomacentridae,Abudefduf,Abudefduf septemfasciatus,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,129.5,167,124,447.89,6.222,8754.901123,8,3.01,species,1.77,species,23
MOO18_F565,Aulostomidae,Aulostomus,Aulostomus chinensis,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,154.9,442,379,65.143,2.6803,548.5308201,NA,4.24,species,11.53,species,80
MOO18_F566,Lutjanidae,Aphareus,Aphareus furca,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,466,366,266,243.559,3.4498,2639.659887,4,4.14,species,3.38,species,70
MOO18_F567,Aulostomidae,Aulostomus,Aulostomus chinensis,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,153.7,421,369,59.88,3.3365,627.6576025,NA,4.24,species,11.53,species,80
MOO18_F568,Serranidae,Epinephelus,Epinephelus fasciatus,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,301.2,278,222,279.965,3.6113,3176.268311,7,3.85,species,3.12,species,40
MOO18_F569,Pempheridae,Pempheris,Pempheris oualensis,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,129.6,216,160,165.963,3.0852,1608.586694,5,3.58,species,2.46,species,22
MOO18_F570,Lutjanidae,Lutjanus,Lutjanus monostigma,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,758,382,285,194.826,5.0029,3062.094637,7,4.27,species,2.98,species,60
MOO18_F571,Pempheridae,Pempheris,Pempheris oualensis,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,80.8,195,145,130.828,2.2721,933.8519214,5,3.58,species,2.46,species,22
MOO18_F572,Holocentridae,Myripristis,Myripristis berndti,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,230.1,224,163,245.205,3.4958,2692.934389,7,3.72,species,2.46,species,30
MOO18_F573,Diodontidae,Diodon,Diodon hystrix,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,1442,383,309,487.71,22.3849,34297.83382,6,3.61,species,2.4,species,91
MOO18_F574,Tetraodontidae,Arothron,Arothron meleagris,Moorea,Airport,Slope,-17.47568,-149.76695,18/10/2018,515,256,203,596.013,16.2023,30337.6736,3,3.06,species,2.14,species,50
MOO18_F576,Cirrhitidae,Paracirrhites,Paracirrhites forsteri,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,30.1,124,95,128.732,2.0368,823.729796,7,4.3,species,2.92,species,22
MOO18_F578,Pomacentridae,Dascyllus,Dascyllus trimaculatus,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,51.3,135,100,320.56,2.3768,2393.601459,8,2.8,species,1.6,species,14
MOO18_F579,Pomacentridae,Chromis,Chromis xanthura,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,47,158,112,160.608,3.6899,1861.794072,8,3.4,species,2.26,species,17
MOO18_F580,Chaetodontidae,Hemitaurichthys,Hemitaurichthys polylepis,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,62.2,139,114,410.832,2.4599,3174.911244,8,3.4,species,1.6,species,18
MOO18_F581,Lutjanidae,Aphareus,Aphareus furca,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,342.3,324,243,182.793,7.1176,4087.361132,4,4.14,species,3.38,species,70
MOO18_F582,Acanthuridae,Naso,Naso vlamingii,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,231.5,355,195,827.273,5.8333,15160.48291,2,2.16,species,2.55,species,60
MOO18_F583,Labridae,Coris,Coris gaimard,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,36.6,149,119,85.525,4.0608,1091.074877,6,3.4,species,3.54,species,40
MOO18_F584,Serranidae,Pseudanthias,Pseudanthias pascalus,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,19,147,95,91.511,2.1071,605.7707802,7,3.33,species,3.18,species,20
MOO18_F585,Labridae,Novaculichthys,Novaculichthys taeniourus,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,27.3,242,207,172.606,7.9719,4322.82449,6,3.25,species,2.96,species,30
MOO18_F586,Lethrinidae,Monotaxis,Monotaxis grandoculis,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,437,290,222,333.831,5.4803,5747.525002,6,3.4,species,2.36,species,60
MOO18_F587,Labridae,Coris,Coris aygula,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,486,299,251,215.929,9.0257,6122.682518,6,3.73,species,3.03,species,120
MOO18_F588,Pomacentridae,Dascyllus,Dascyllus trimaculatus,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,52.5,131,99,337.92,2.9884,3172.506327,8,2.8,species,1.6,species,14
MOO18_F589,Acanthuridae,Acanthurus,Acanthurus pyroferus,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,36.3,130,94,452.114,3.1925,4534.492982,2,2,species,1.96,species,29
MOO18_F590,Serranidae,Pseudanthias,Pseudanthias pascalus,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,18,143,90,95.943,2.0503,617.9887633,7,3.33,species,3.18,species,20
MOO18_F591,Chaetodontidae,Hemitaurichthys,Hemitaurichthys polylepis,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,60.8,137,111,340.366,3.5173,3761.018378,8,3.4,species,1.6,species,18
MOO18_F592,Serranidae,Variola,Variola louti,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,255,304,205,193.634,3.8489,2341.359584,4,4,species,3.12,species,83
MOO18_F593,Acanthuridae,Acanthurus,Acanthurus thompsoni,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,85.1,192,137,518.324,4.9626,8080.913582,8,3.64,species,2.14,species,27
MOO18_F594,Lutjanidae,Lutjanus,Lutjanus kasmira,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,126.1,213,166,139.994,4.3678,1920.976444,7,3.78,species,2.71,species,40
MOO18_F595,Pomacanthidae,Centropyge,Centropyge flavissima,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,19.9,94,72,374.284,2.3354,2746.075103,1,2.75,species,1.82,species,14
MOO18_F596,Kuhliidae,Kuhlia,Kuhlia sandvicensis,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,278.8,301,234,238.472,4.8163,3608.284704,NA,3.78,species,2.71,species,25
MOO18_F597,Pomacanthidae,Centropyge,Centropyge flavissima,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,18.2,87,72,422.188,2.1458,2846.066207,1,2.75,species,1.82,species,14
MOO18_F598,Labridae,Cheilinus,Cheilinus oxycephalus,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,32.5,130,93,58.479,3.0767,565.2426994,7,3.67,genus,2.64,species,17
MOO18_F599,Pomacentridae,Chromis,Chromis xanthura,Moorea,FerryPass,Pass,-17.52097,-149.76207,19/10/2018,41.1,155,106,121.761,2.8163,1077.300829,8,3.4,species,2.26,species,17
MOO18_F600,Labridae,Scarus,Scarus forsteni,Moorea,HaapitiOuter,Slope,-17.57579,-149.87961,20/10/2018,733,382,275,1052.555,11.9741,39594.74516,2,2,species,2.87,species,55
MOO18_F601,Serranidae,Epinephelus,Epinephelus fasciatus,Moorea,HaapitiOuter,Slope,-17.57579,-149.87961,20/10/2018,128.9,215,175,189.453,2.9025,1727.522004,7,3.85,species,3.12,species,40
MOO18_F602,Acanthuridae,Naso,Naso lituratus,Moorea,HaapitiOuter,Slope,-17.57579,-149.87961,20/10/2018,283.8,356,203,1045.478,5.0775,16676.87614,2,2.32,species,2.33,species,56.12
MOO18_F603,Labridae,Coris,Coris aygula,Moorea,HaapitiOuter,Slope,-17.57579,-149.87961,20/10/2018,366.5,295,247,239.791,6.8605,5168.190581,6,3.73,species,3.03,species,120
MOO18_F604,Pomacentridae,Dascyllus,Dascyllus trimaculatus,Moorea,HaapitiOuter,Slope,-17.57579,-149.87961,20/10/2018,54.4,132,100,228.771,3.3691,2421.390002,8,2.8,species,1.6,species,14
MOO18_F605,Acanthuridae,Zebrasoma,Zebrasoma velifer,Moorea,HaapitiOuter,Slope,-17.57579,-149.87961,20/10/2018,142.1,218,169,661.363,6.9544,14449.38736,2,2,species,1.82,species,48.8
MOO18_F606,Serranidae,Variola,Variola louti,Moorea,HaapitiOuter,Slope,-17.57579,-149.87961,20/10/2018,290,310,222,218.858,3.3243,2285.664634,4,4,species,3.12,species,83
MOO18_F607,Chaetodontidae,Hemitaurichthys,Hemitaurichthys polylepis,Moorea,HaapitiOuter,Slope,-17.57579,-149.87961,20/10/2018,57.4,129,105,311.748,3.4933,3421.286412,8,3.4,species,1.6,species,18
MOO18_F608,Chaetodontidae,Chaetodon,Chaetodon unimaculatus,Moorea,HaapitiOuter,Slope,-17.57579,-149.87961,20/10/2018,43.3,124,100,491.333,4.2332,6534.232664,3,3.21,species,1.52,species,20
MOO18_F609,Balistidae,Odonus,Odonus niger,Moorea,HaapitiOuter,Slope,-17.57579,-149.87961,20/10/2018,61.8,158,117,264.017,4.3878,3639.389924,6,3.22,species,2.02,species,50
MOO18_F610,Acanthuridae,Acanthurus,Acanthurus pyroferus,Moorea,HaapitiOuter,Slope,-17.57579,-149.87961,20/10/2018,43.6,136,99,436.521,5.0759,6960.942905,2,2,species,1.96,species,29
MOO18_F611,Monacanthidae,Amanses,Amanses scopas,Moorea,HaapitiOuter,Slope,-17.57579,-149.87961,20/10/2018,62.4,132,100,335.726,5.2553,5542.840246,3,3.05,family,1.57,species,20
MOO18_F612,Acanthuridae,Zebrasoma,Zebrasoma velifer,Moorea,Dolphin,Pass,-17.56915,-149.87811,20/10/2018,348.9,259,212,961.75,5.8339,17626.70143,2,2,species,1.82,species,48.8
MOO18_F613,Mullidae,Mulloidichthys,Mulloidichthys flavolineatus,Moorea,Dolphin,Pass,-17.56915,-149.87811,20/10/2018,221.4,297,224,182.766,5.9342,3407.277136,6,3.47,species,3.89,species,43
MOO18_F614,Apogonidae,Cheilodipterus ,Cheilodipterus macrodon,Moorea,Dolphin,Pass,-17.56915,-149.87811,20/10/2018,138.4,237,183,121.145,3.1096,1183.477197,7,4.01,species,3.08,species,25
MOO18_F615,Chaetodontidae,Chaetodon,Chaetodon ulietensis,Moorea,Dolphin,Pass,-17.56915,-149.87811,20/10/2018,89.8,155,126,811.661,2.9051,7407.738413,3,2.71,species,1.71,species,15
MOO18_F616,Pomacentridae,Abudefduf,Abudefduf sexfasciatus,Moorea,Dolphin,Pass,-17.56915,-149.87811,20/10/2018,48.8,149,107,152.925,3.2592,1565.811122,8,2.7,species,1.82,species,19
MOO18_F618,Holocentridae,Myripristis,Myripristis kuntee,Moorea,Dolphin,Pass,-17.56915,-149.87811,20/10/2018,69.4,174,133,153.859,2.559,1236.924136,8,3.1,species,2.38,species,26
MOO18_F619,Chaetodontidae,Chaetodon,Chaetodon quadrimaculatus,Moorea,HaapitiOuter,Slope,-17.57579,-149.87961,20/10/2018,26.8,97,79,610.714,2.0081,3852.77001,3,3.55,species,1.67,species,16
MOO18_F620,Labridae,Calotomus,Calotomus carolinus,Moorea,FerryLagoon,Lagoon,-17.52168,-149.76512,21/10/2018,1180,384,298,619.499,12.3393,24014.91233,2,2,species,2.26,species,54
MOO18_F621,Labridae,Anampses,Anampses caeruleopunctatus,Moorea,FerryLagoon,Lagoon,-17.52168,-149.76512,21/10/2018,181,225,182,160.033,5.3459,2687.69665,5,3.37,species,2.72,species,42
MOO18_F622,Chaetodontidae,Forcipiger,Forcipiger flavissimus,Moorea,FerryLagoon,Lagoon,-17.52168,-149.76512,21/10/2018,33.1,142,122,206.963,2.782,1808.838151,5,3.38,species,2.11,species,22
MOO18_F623,Chaetodontidae,Chaetodon,Chaetodon mertensii,Moorea,FerryLagoon,Lagoon,-17.52168,-149.76512,21/10/2018,23,103,88,385.468,3.0242,3662.25611,3,2.95,species,1.73,species,12.5
MOO18_F624,Chaetodontidae,Chaetodon,Chaetodon ulietensis,Moorea,FerryLagoon,Lagoon,-17.52168,-149.76512,21/10/2018,62.2,137,114,780.207,3.0724,7530.736841,3,2.71,species,1.71,species,15
MOO18_F625,Labridae,Thalassoma,Thalassoma trilobatum,Moorea,FerryLagoon,Lagoon,-17.52168,-149.76512,21/10/2018,104.7,186,157,147.366,5.2664,2438.153309,5,3.75,species,3.04,species,30
MOO18_F626,Acanthuridae,Acanthurus,Acanthurus guttatus,Moorea,FerryLagoon,Lagoon,-17.52168,-149.76512,21/10/2018,140.4,163,128,800.413,6.7547,16985.17679,2,2,species,1.57,species,26
MOO18_F627,Pomacentridae,Stegastes,Stegastes nigricans,Moorea,FerryLagoon,Lagoon,-17.52168,-149.76512,21/10/2018,69.3,137,105,284.654,4.6263,4137.14703,2,2.93,species,2.09,species,14
MOO18_F628,Chaetodontidae,Chaetodon,Chaetodon trichrous,Moorea,FerryLagoon,Lagoon,-17.52168,-149.76512,21/10/2018,32.9,110,89,329.281,2.6848,2777.336386,8,3.13,genus,1.53,species,12
MOO18_F629,Pomacentridae,Abudefduf,Abudefduf sexfasciatus,Moorea,FerryLagoon,Lagoon,-17.52168,-149.76512,21/10/2018,73.7,157,111,173.192,3.9474,2147.775267,8,2.7,species,1.82,species,19
MOO18_F630,Pomacanthidae,Centropyge,Centropyge bispinosa,Moorea,FerryLagoon,Lagoon,-17.52168,-149.76512,21/10/2018,18.2,84,69,725.886,1.7683,4032.498736,1,2.75,species,1.82,species,10
MOO18_F631,Bothidae,Bothus,Bothus mancus,Moorea,FerryLagoon,Lagoon,-17.52168,-149.76512,21/10/2018,551,366,309,220.91,6.0206,4178.351989,4,4.12,species,1.77,species,27.78
MOO18_F633,Labridae,Thalassoma,Thalassoma purpureum,Moorea,FerryLagoon,Lagoon,-17.52168,-149.76512,21/10/2018,199.6,230,192,133.931,8.37,3521.733124,5,3.75,species,3.12,species,46
MOO18_F634,Labridae,Novaculichthys,Novaculichthys taeniourus,Moorea,FerryLagoon,Lagoon,-17.52168,-149.76512,21/10/2018,432,293,248,175.245,6.6154,3642.097916,6,3.25,species,2.96,species,30
MOO18_F635,Mugilidae,Ellochelon,Ellochelon vaigiensis,Moorea,FerryLagoon,Lagoon,-17.52168,-149.76512,21/10/2018,418,343,260,850.36,7.1775,19174.58164,2,2.18,species,3.98,species,63
